Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Hylopetes_spadiceus,Rodentia,Sciuridae,Hylopetes,spadiceus,,,,,,,,,
Hylopetes_winstoni,Rodentia,Sciuridae,Hylopetes,winstoni,,,,,,,,,
Hyosciurus_heinrichi,Rodentia,Sciuridae,Hyosciurus,heinrichi,,,,,,,,,
Hyosciurus_ileile,Rodentia,Sciuridae,Hyosciurus,ileile,,,,,,,,,
Ictidomys_mexicanus,Rodentia,Sciuridae,Ictidomys,mexicanus,,,,,,,,,
Ictidomys_tridecemlineatus,Rodentia,Sciuridae,Ictidomys,tridecemlineatus,,Y,0,0,0,,,,
Iomys_horsfieldii,Rodentia,Sciuridae,Iomys,horsfieldii,,,,,,,,,
Iomys_sipora,Rodentia,Sciuridae,Iomys,sipora,,,,,,,,,
Lariscus_hosei,Rodentia,Sciuridae,Lariscus,hosei,,,,,,,,,
Lariscus_insignis,Rodentia,Sciuridae,Lariscus,insignis,,,,,,,,,
Lariscus_niobe,Rodentia,Sciuridae,Lariscus,niobe,,,,,,,,,
Lariscus_obscurus,Rodentia,Sciuridae,Lariscus,obscurus,,,,,,,,,
Marmota_baibacina,Rodentia,Sciuridae,Marmota,baibacina,,,,,,,,,
Marmota_bobak,Rodentia,Sciuridae,Marmota,bobak,,Y,0,0,0,,,,
Marmota_broweri,Rodentia,Sciuridae,Marmota,broweri,,,,,,,,,
Marmota_caligata,Rodentia,Sciuridae,Marmota,caligata,,Y,1,0,1,,,,
Marmota_camtschatica,Rodentia,Sciuridae,Marmota,camtschatica,,,,,,,,,
Marmota_caudata,Rodentia,Sciuridae,Marmota,caudata,,Y,0,0,0,,,,
Marmota_flaviventris,Rodentia,Sciuridae,Marmota,flaviventris,,Y,1,0,1,,,,
Marmota_himalayana,Rodentia,Sciuridae,Marmota,himalayana,,Y,0,0,0,,,,
Marmota_marmota,Rodentia,Sciuridae,Marmota,marmota,,Y,0,0,0,,,,
Marmota_menzbieri,Rodentia,Sciuridae,Marmota,menzbieri,,,,,,,,,
Marmota_monax,Rodentia,Sciuridae,Marmota,monax,,Y,0,0,0,,,,
Marmota_olympus,Rodentia,Sciuridae,Marmota,olympus,,Y,1,0,1,,,,
Marmota_sibirica,Rodentia,Sciuridae,Marmota,sibirica,,Y,0,0,0,,,,
Marmota_vancouverensis,Rodentia,Sciuridae,Marmota,vancouverensis,,Y,0,0,0,,,,
Menetes_berdmorei,Rodentia,Sciuridae,Menetes,berdmorei,,Y,0,0,0,,,,
Microsciurus_alfari,Rodentia,Sciuridae,Microsciurus,alfari,,,,,,,,,
Microsciurus_flaviventer,Rodentia,Sciuridae,Microsciurus,flaviventer,,,,,,,,,
Microsciurus_mimulus,Rodentia,Sciuridae,Microsciurus,mimulus,,,,,,,,,
Microsciurus_santanderensis,Rodentia,Sciuridae,Microsciurus,santanderensis,,,,,,,,,
Myosciurus_pumilio,Rodentia,Sciuridae,Myosciurus,pumilio,,Y,0,0,0,,,,
Nannosciurus_melanotis,Rodentia,Sciuridae,Nannosciurus,melanotis,,,,,,,,,
Neotamias_alpinus,Rodentia,Sciuridae,Neotamias,alpinus,,,,,,,,,
Neotamias_amoenus,Rodentia,Sciuridae,Neotamias,amoenus,,Y,0,0,0,,,,
Neotamias_bulleri,Rodentia,Sciuridae,Neotamias,bulleri,,,,,,,,,
Neotamias_canipes,Rodentia,Sciuridae,Neotamias,canipes,,,,,,,,,
Neotamias_cinereicollis,Rodentia,Sciuridae,Neotamias,cinereicollis,,Y,0,0,0,,,,
Neotamias_dorsalis,Rodentia,Sciuridae,Neotamias,dorsalis,,,,,,,,,
Neotamias_durangae,Rodentia,Sciuridae,Neotamias,durangae,,,,,,,,,
Neotamias_merriami,Rodentia,Sciuridae,Neotamias,merriami,,,,,,,,,
Neotamias_minimus,Rodentia,Sciuridae,Neotamias,minimus,,Y,1,1,1,,,,
Neotamias_obscurus,Rodentia,Sciuridae,Neotamias,obscurus,,,,,,,,,
Neotamias_ochrogenys,Rodentia,Sciuridae,Neotamias,ochrogenys,,,,,,,,,
Neotamias_palmeri,Rodentia,Sciuridae,Neotamias,palmeri,,,,,,,,,
Neotamias_panamintinus,Rodentia,Sciuridae,Neotamias,panamintinus,,,,,,,,,
Neotamias_quadrimaculatus,Rodentia,Sciuridae,Neotamias,quadrimaculatus,,Y,0,0,0,,,,
Neotamias_quadrivittatus,Rodentia,Sciuridae,Neotamias,quadrivittatus,,,,,,,,,
Neotamias_ruficaudus,Rodentia,Sciuridae,Neotamias,ruficaudus,,,,,,,,,
Neotamias_rufus,Rodentia,Sciuridae,Neotamias,rufus,,,,,,,,,
Neotamias_senex,Rodentia,Sciuridae,Neotamias,senex,,Y,0,0,0,,,,
Neotamias_siskiyou,Rodentia,Sciuridae,Neotamias,siskiyou,,,,,,,,,
Neotamias_sonomae,Rodentia,Sciuridae,Neotamias,sonomae,,,,,,,,,
Neotamias_speciosus,Rodentia,Sciuridae,Neotamias,speciosus,,Y,0,0,0,,,,
Neotamias_townsendii,Rodentia,Sciuridae,Neotamias,townsendii,,Y,0,0,0,,,,
Neotamias_umbrinus,Rodentia,Sciuridae,Neotamias,umbrinus,,Y,0,0,0,,,,
Notocitellus_adocetus,Rodentia,Sciuridae,Notocitellus,adocetus,,,,,,,,,
Notocitellus_annulatus,Rodentia,Sciuridae,Notocitellus,annulatus,,,,,,,,,
Otospermophilus_beecheyi,Rodentia,Sciuridae,Otospermophilus,beecheyi,,Y,0,0,0,,,,
Otospermophilus_variegatus,Rodentia,Sciuridae,Otospermophilus,variegatus,,Y,0,0,0,,,,
Paraxerus_alexandri,Rodentia,Sciuridae,Paraxerus,alexandri,,,,,,,,,
Paraxerus_boehmi,Rodentia,Sciuridae,Paraxerus,boehmi,,,,,,,,,
Paraxerus_cepapi,Rodentia,Sciuridae,Paraxerus,cepapi,,Y,1,1,1,,,,
Paraxerus_cooperi,Rodentia,Sciuridae,Paraxerus,cooperi,,,,,,,,,
Paraxerus_flavovittis,Rodentia,Sciuridae,Paraxerus,flavovittis,,,,,,,,,
Paraxerus_lucifer,Rodentia,Sciuridae,Paraxerus,lucifer,,,,,,,,,
Paraxerus_ochraceus,Rodentia,Sciuridae,Paraxerus,ochraceus,,Y,0,0,0,,,,
Paraxerus_palliatus,Rodentia,Sciuridae,Paraxerus,palliatus,,Y,0,0,0,,,,
Paraxerus_poensis,Rodentia,Sciuridae,Paraxerus,poensis,,Y,0,0,0,,,,
Paraxerus_vexillarius,Rodentia,Sciuridae,Paraxerus,vexillarius,,,,,,,,,
Paraxerus_vincenti,Rodentia,Sciuridae,Paraxerus,vincenti,,,,,,,,,
Petaurillus_emiliae,Rodentia,Sciuridae,Petaurillus,emiliae,,,,,,,,,
Petaurillus_hosei,Rodentia,Sciuridae,Petaurillus,hosei,,Y,0,0,0,,,,
Petaurillus_kinlochii,Rodentia,Sciuridae,Petaurillus,kinlochii,,,,,,,,,
Petaurista_alborufus,Rodentia,Sciuridae,Petaurista,alborufus,,Y,0,0,0,,,,
Petaurista_elegans,Rodentia,Sciuridae,Petaurista,elegans,,,,,,,,,
Petaurista_leucogenys,Rodentia,Sciuridae,Petaurista,leucogenys,,,,,,,,,
Petaurista_magnificus,Rodentia,Sciuridae,Petaurista,magnificus,,,,,,,,,
Petaurista_mechukaensis,Rodentia,Sciuridae,Petaurista,mechukaensis,,,,,,,,,
Petaurista_mishmiensis,Rodentia,Sciuridae,Petaurista,mishmiensis,,,,,,,,,
Petaurista_nobilis,Rodentia,Sciuridae,Petaurista,nobilis,,,,,,,,,
Petaurista_petaurista,Rodentia,Sciuridae,Petaurista,petaurista,,Y,0,0,0,,,,
Petaurista_philippensis,Rodentia,Sciuridae,Petaurista,philippensis,,Y,0,0,0,,,,
Petaurista_xanthotis,Rodentia,Sciuridae,Petaurista,xanthotis,,,,,,,,,
Petinomys_crinitus,Rodentia,Sciuridae,Petinomys,crinitus,,,,,,,,,
Petinomys_fuscocapillus,Rodentia,Sciuridae,Petinomys,fuscocapillus,,,,,,,,,
Petinomys_genibarbis,Rodentia,Sciuridae,Petinomys,genibarbis,,,,,,,,,
Petinomys_hageni,Rodentia,Sciuridae,Petinomys,hageni,,,,,,,,,
Petinomys_lugens,Rodentia,Sciuridae,Petinomys,lugens,,,,,,,,,
Petinomys_mindanensis,Rodentia,Sciuridae,Petinomys,mindanensis,,,,,,,,,
Petinomys_sagitta,Rodentia,Sciuridae,Petinomys,sagitta,,,,,,,,,
Petinomys_setosus,Rodentia,Sciuridae,Petinomys,setosus,,,,,,,,,
Petinomys_vordermanni,Rodentia,Sciuridae,Petinomys,vordermanni,,,,,,,,,
Poliocitellus_franklinii,Rodentia,Sciuridae,Poliocitellus,franklinii,,Y,0,0,0,,,,
Prosciurillus_abstrusus,Rodentia,Sciuridae,Prosciurillus,abstrusus,,,,,,,,,
Prosciurillus_leucomus,Rodentia,Sciuridae,Prosciurillus,leucomus,,,,,,,,,
Prosciurillus_murinus,Rodentia,Sciuridae,Prosciurillus,murinus,,,,,,,,,
Prosciurillus_rosenbergii,Rodentia,Sciuridae,Prosciurillus,rosenbergii,,,,,,,,,
Prosciurillus_weberi,Rodentia,Sciuridae,Prosciurillus,weberi,,,,,,,,,
Protoxerus_aubinnii,Rodentia,Sciuridae,Protoxerus,aubinnii,,,,,,,,,
Protoxerus_stangeri,Rodentia,Sciuridae,Protoxerus,stangeri,,Y,0,0,0,,,,
Pteromys_momonga,Rodentia,Sciuridae,Pteromys,momonga,,,,,,,,,
Pteromys_volans,Rodentia,Sciuridae,Pteromys,volans,,Y,0,0,0,,,,
Pteromyscus_pulverulentus,Rodentia,Sciuridae,Pteromyscus,pulverulentus,,,,,,,,,
Ratufa_affinis,Rodentia,Sciuridae,Ratufa,affinis,,Y,0,0,0,,,,
Ratufa_bicolor,Rodentia,Sciuridae,Ratufa,bicolor,,Y,0,0,0,,,,
Ratufa_indica,Rodentia,Sciuridae,Ratufa,indica,,Y,0,0,0,,,,
Ratufa_macroura,Rodentia,Sciuridae,Ratufa,macroura,,,,,,,,,
Rheithrosciurus_macrotis,Rodentia,Sciuridae,Rheithrosciurus,macrotis,,,,,,,,,
Rhinosciurus_laticaudatus,Rodentia,Sciuridae,Rhinosciurus,laticaudatus,,Y,0,0,0,,,,
Rubrisciurus_rubriventer,Rodentia,Sciuridae,Rubrisciurus,rubriventer,,,,,,,,,
Sciurillus_pusillus,Rodentia,Sciuridae,Sciurillus,pusillus,,,,,,,,,
Sciurotamias_davidianus,Rodentia,Sciuridae,Sciurotamias,davidianus,,,,,,,,,
Sciurotamias_forresti,Rodentia,Sciuridae,Sciurotamias,forresti,,,,,,,,,
Sciurus_aberti,Rodentia,Sciuridae,Sciurus,aberti,,Y,0,0,0,,,,
Sciurus_aestuans,Rodentia,Sciuridae,Sciurus,aestuans,,,,,,,,,
Sciurus_alleni,Rodentia,Sciuridae,Sciurus,alleni,,,,,,,,,
Sciurus_anomalus,Rodentia,Sciuridae,Sciurus,anomalus,,,,,,,,,
Sciurus_arizonensis,Rodentia,Sciuridae,Sciurus,arizonensis,,,,,,,,,
Sciurus_aureogaster,Rodentia,Sciuridae,Sciurus,aureogaster,,Y,0,0,0,,,,
Sciurus_carolinensis,Rodentia,Sciuridae,Sciurus,carolinensis,,Y,1,1,1,,,,
Sciurus_colliaei,Rodentia,Sciuridae,Sciurus,colliaei,,,,,,,,,
Sciurus_deppei,Rodentia,Sciuridae,Sciurus,deppei,,Y,0,0,0,,,,
Sciurus_flammifer,Rodentia,Sciuridae,Sciurus,flammifer,,,,,,,,,
Sciurus_gilvigularis,Rodentia,Sciuridae,Sciurus,gilvigularis,,,,,,,,,
Sciurus_granatensis,Rodentia,Sciuridae,Sciurus,granatensis,,Y,0,0,0,,,,
Sciurus_griseus,Rodentia,Sciuridae,Sciurus,griseus,,Y,0,0,0,,,,
Sciurus_ignitus,Rodentia,Sciuridae,Sciurus,ignitus,,,,,,,,,
Sciurus_igniventris,Rodentia,Sciuridae,Sciurus,igniventris,,Y,0,0,0,,,,
Sciurus_lis,Rodentia,Sciuridae,Sciurus,lis,,,,,,,,,
Sciurus_nayaritensis,Rodentia,Sciuridae,Sciurus,nayaritensis,,,,,,,,,
Sciurus_niger,Rodentia,Sciuridae,Sciurus,niger,,Y,0,0,0,,,,
Sciurus_oculatus,Rodentia,Sciuridae,Sciurus,oculatus,,,,,,,,,
Sciurus_pucheranii,Rodentia,Sciuridae,Sciurus,pucheranii,,Y,0,0,0,,,,
Sciurus_pyrrhinus,Rodentia,Sciuridae,Sciurus,pyrrhinus,,,,,,,,,
Sciurus_richmondi,Rodentia,Sciuridae,Sciurus,richmondi,,,,,,,,,
Sciurus_sanborni,Rodentia,Sciuridae,Sciurus,sanborni,,,,,,,,,
Sciurus_spadiceus,Rodentia,Sciuridae,Sciurus,spadiceus,,Y,0,0,0,,,,
Sciurus_stramineus,Rodentia,Sciuridae,Sciurus,stramineus,,,,,,,,,
Sciurus_variegatoides,Rodentia,Sciuridae,Sciurus,variegatoides,,Y,0,0,0,,,,
Sciurus_vulgaris,Rodentia,Sciuridae,Sciurus,vulgaris,,Y,0,0,0,,,,
Sciurus_yucatanensis,Rodentia,Sciuridae,Sciurus,yucatanensis,,,,,,,,,
Spermophilopsis_leptodactylus,Rodentia,Sciuridae,Spermophilopsis,leptodactylus,,,,,,,,,
Spermophilus_alashanicus,Rodentia,Sciuridae,Spermophilus,alashanicus,,,,,,,,,
Spermophilus_brevicauda,Rodentia,Sciuridae,Spermophilus,brevicauda,,,,,,,,,
Spermophilus_citellus,Rodentia,Sciuridae,Spermophilus,citellus,,Y,0,0,0,,,,
Spermophilus_dauricus,Rodentia,Sciuridae,Spermophilus,dauricus,,,,,,,,,
Spermophilus_erythrogenys,Rodentia,Sciuridae,Spermophilus,erythrogenys,,Y,0,0,0,,,,
Spermophilus_fulvus,Rodentia,Sciuridae,Spermophilus,fulvus,,Y,0,0,0,,,,
Spermophilus_major,Rodentia,Sciuridae,Spermophilus,major,,,,,,,,,
Spermophilus_musicus,Rodentia,Sciuridae,Spermophilus,musicus,,,,,,,,,
Spermophilus_pallidicauda,Rodentia,Sciuridae,Spermophilus,pallidicauda,,,,,,,,,
Spermophilus_pygmaeus,Rodentia,Sciuridae,Spermophilus,pygmaeus,,Y,0,0,0,,,,
Spermophilus_ralli,Rodentia,Sciuridae,Spermophilus,ralli,,,,,,,,,
Spermophilus_relictus,Rodentia,Sciuridae,Spermophilus,relictus,,Y,0,0,0,,,,
Spermophilus_suslicus,Rodentia,Sciuridae,Spermophilus,suslicus,,Y,0,0,0,,,,
Spermophilus_taurensis,Rodentia,Sciuridae,Spermophilus,taurensis,,,,,,,,,
Spermophilus_xanthoprymnus,Rodentia,Sciuridae,Spermophilus,xanthoprymnus,,,,,,,,,
Sundasciurus_brookei,Rodentia,Sciuridae,Sundasciurus,brookei,,,,,,,,,
Sundasciurus_davensis,Rodentia,Sciuridae,Sundasciurus,davensis,,,,,,,,,
Sundasciurus_fraterculus,Rodentia,Sciuridae,Sundasciurus,fraterculus,,,,,,,,,
Sundasciurus_hippurus,Rodentia,Sciuridae,Sundasciurus,hippurus,,Y,0,0,0,,,,
Sundasciurus_hoogstraali,Rodentia,Sciuridae,Sundasciurus,hoogstraali,,,,,,,,,
Sundasciurus_jentinki,Rodentia,Sciuridae,Sundasciurus,jentinki,,,,,,,,,
Sundasciurus_juvencus,Rodentia,Sciuridae,Sundasciurus,juvencus,,,,,,,,,
Sundasciurus_lowii,Rodentia,Sciuridae,Sundasciurus,lowii,,Y,0,0,0,,,,
Sundasciurus_mindanensis,Rodentia,Sciuridae,Sundasciurus,mindanensis,,,,,,,,,
Sundasciurus_moellendorffi,Rodentia,Sciuridae,Sundasciurus,moellendorffi,,,,,,,,,
Sundasciurus_philippinensis,Rodentia,Sciuridae,Sundasciurus,philippinensis,,,,,,,,,
Sundasciurus_rabori,Rodentia,Sciuridae,Sundasciurus,rabori,,,,,,,,,
Sundasciurus_samarensis,Rodentia,Sciuridae,Sundasciurus,samarensis,,,,,,,,,
Sundasciurus_steerii,Rodentia,Sciuridae,Sundasciurus,steerii,,Y,0,0,0,,,,
Sundasciurus_tenuis,Rodentia,Sciuridae,Sundasciurus,tenuis,,Y,0,0,0,,,,
Syntheosciurus_brochus,Rodentia,Sciuridae,Syntheosciurus,brochus,,,,,,,,,
Tamias_striatus,Rodentia,Sciuridae,Tamias,striatus,,Y,0,0,0,,,,
Tamiasciurus_douglasii,Rodentia,Sciuridae,Tamiasciurus,douglasii,,Y,0,1,1,,,,
Tamiasciurus_hudsonicus,Rodentia,Sciuridae,Tamiasciurus,hudsonicus,,Y,1,1,1,,,,
Tamiasciurus_mearnsi,Rodentia,Sciuridae,Tamiasciurus,mearnsi,,Y,0,0,0,,,,
Tamiops_macclellandii,Rodentia,Sciuridae,Tamiops,macclellandii,,Y,0,0,0,,,,
Tamiops_maritimus,Rodentia,Sciuridae,Tamiops,maritimus,,,,,,,,,
Tamiops_rodolphii,Rodentia,Sciuridae,Tamiops,rodolphii,,,,,,,,,
